DATE,afghanistan,afrique du sud,algérie,allemagne,angola,arabie,argentine,australie,autriche,belgique,birmanie,bolivie,bosnieherzégovine,brésil,bulgarie,cambodge,canada,chili,chine,colombie,corée,costa rica,côte d’ivoire,croatie,cuba,danemark,égypte,émirats arabes unis,équateur,espagne,étatsunis,éthiopie,finlande,france,grèce,guatemala,haïti,honduras,hongrie,inde,indonésie,irak,iran,irlande,islande,israël,italie,jamaïque,japon,jordanie,kosovo,koweït,laos,liban,libye,maroc,mexique,monaco,nicaragua,nigéria,norvège,nouvellezélande,ouganda,pakistan,panama,palestine,paraguay,paysbas,pérou,philippines,pologne,portugal,qatar,congo,tchécoslovaquie,roumanie,royaumeuni,russie,salvador,rwanda,sénégal,serbie,singapour,slovaquie,somalie,soudan,sri lanka,suède,suisse,syrie,tadjikistan,taïwan,thaïlande,timororiental,tunisie,turquie,ukraine,uruguay,venezuela,vietnam,yémen,république tchèque,yougoslavie,urss
1980/1/15,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,46,0,6,0,0,0,0,0,0,0,0,0,0,0,9,0,0,6,0,0,0,0,1,0,0,0,1,0,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,6,1,0,2,0
1980/1/16,4,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,41,0,2,1,0,0,0,0,2,0,0,0,0,0,10,0,0,5,0,0,1,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1
1980/1/17,5,0,1,1,0,0,0,0,0,5,0,0,0,0,0,0,37,0,4,0,0,0,0,0,2,0,0,0,0,0,9,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,1,0,0,2,0
1980/1/18,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,27,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1980/1/19,3,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,46,2,2,0,1,0,0,0,1,0,0,0,0,0,4,0,0,9,1,0,0,0,1,0,0,0,2,0,0,1,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
1980/1/21,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25,1,1,0,0,0,0,0,0,0,1,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0
1980/1/22,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,39,1,5,0,0,0,0,0,2,0,0,0,0,0,7,0,0,4,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
1980/1/23,5,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,37,0,1,0,0,0,0,0,0,0,0,0,0,1,14,0,0,7,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
1980/1/24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,4,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980/1/24,3,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,43,0,4,0,0,0,0,0,0,0,0,0,0,0,9,0,0,4,2,0,0,0,0,0,1,0,2,0,0,5,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0
1980/1/25,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,35,0,7,0,1,0,0,0,5,0,0,0,0,0,11,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1980/1/26,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,45,0,2,5,0,0,0,0,0,0,0,0,0,2,8,0,0,4,1,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,1,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,2,0,0,2,0,0,0,0,0
1980/1/28,6,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,27,1,1,0,0,0,0,0,0,0,1,0,0,2,8,0,0,3,1,0,0,0,1,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,2,0,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,3,0,0,0,0,0,0,0,0,1
1980/1/29,7,0,0,0,0,1,0,0,0,2,0,0,0,2,0,0,50,0,3,0,0,0,0,0,0,0,0,0,0,2,11,0,0,4,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
1980/1/30,4,0,1,1,0,0,4,0,0,0,0,0,0,0,0,0,49,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,6,0,0,0,0,0,0,0,0,2,0,0,4,0,0,1,0,0,0,0,1,2,3,14,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,1,0,0,0,0,0,0
1980/1/31,1,0,0,1,0,0,2,0,0,1,0,0,0,1,0,0,46,1,0,0,0,0,0,0,2,0,0,0,0,1,5,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
1980/2/1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,55,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0,0,0,0,2,0,0,0,0
1980/2/2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,49,0,1,0,0,0,0,0,1,0,0,0,0,2,8,0,0,12,1,2,1,0,0,0,0,0,7,0,0,1,0,0,3,0,0,0,0,0,2,2,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,1,0,0,3
1980/2/4,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,2,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0
1980/2/5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,43,0,2,0,0,0,0,0,0,0,0,0,0,2,16,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,1,0,0,0,4,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1980/2/6,2,0,1,1,0,0,0,0,1,1,0,0,0,0,1,8,50,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,12,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,2,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0
1980/2/7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,39,0,2,0,0,0,0,0,1,0,0,0,0,0,6,0,0,5,4,2,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,7,1,0,0,0,0,3,1,0,0,0,0,0,0,1,0
1980/2/8,7,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,37,0,1,2,0,0,0,0,0,0,0,0,0,0,10,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0
1980/2/9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,35,0,1,1,0,0,0,0,1,0,0,0,0,2,5,0,0,9,2,0,1,0,0,0,0,0,3,0,0,2,1,1,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980/2/11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1980/2/12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,47,6,2,0,0,0,0,0,1,0,0,0,0,0,10,0,0,5,0,2,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,2,0,0,0,0,0,0,0,1,0
1980/2/13,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,30,0,0,1,0,0,0,0,0,1,0,0,0,0,8,0,3,4,0,2,0,0,0,0,0,0,1,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,2,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980/2/14,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,44,0,0,0,0,0,0,0,2,0,0,0,0,0,9,0,0,4,0,0,0,0,0,0,0,0,1,0,0,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1980/2/15,3,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,46,0,1,1,1,0,0,0,0,0,0,0,0,0,4,0,1,5,2,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,0,0,4,1,0,1,1,1,0,0,2,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1980/2/16,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,54,0,2,3,0,0,0,0,1,0,0,0,0,0,8,0,1,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1
1980/2/18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,22,0,1,1,0,0,0,0,0,1,0,0,0,0,7,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,1,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,2,1,0,0,2,0,1,1,0,0,0,0,0,0,1,0
1980/2/19,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,48,0,1,0,0,0,0,0,0,2,0,0,0,0,13,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,2,0,0,1,0,0,0,4,0,0,0,1
1980/2/20,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,54,0,0,0,0,0,0,0,1,0,0,0,0,0,10,0,1,3,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,3,0,0,0,0
1980/2/21,5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,2,4,0,0,0,0,0,0,0,0,1,0,0,2,0,0,2,0,0,0,0,0,2,0,17,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,4,1,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980/2/22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,50,0,0,2,0,0,0,0,0,0,0,0,0,0,11,0,2,10,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,2,6,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1980/2/23,4,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,26,0,2,2,0,0,0,0,0,0,0,0,0,0,20,0,3,13,4,0,0,0,0,0,0,0,2,0,0,3,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,3,4,0,0,0,1,0,0,0,0,0,1,0,2,0,1,2
1980/2/25,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,3,14,0,0,2,0,0,0,0,1,1,0,0,0,0,3,0,1,4,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1980/2/26,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,48,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,4,1,0,0,0,0,0,0,1,0,0,0,5,0,0,1,0,0,0,0,1,5,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1980/2/27,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,53,0,1,0,0,0,0,0,0,0,2,0,0,0,10,0,0,8,0,0,1,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980/2/28,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0,42,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,4,0,0,0,1,0
1980/2/29,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,41,1,2,3,0,0,0,0,0,0,0,0,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,1,0,0,1,1
1980/3/1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,39,0,1,0,0,0,0,0,0,0,0,0,0,3,8,0,0,3,4,0,0,0,0,1,0,0,0,1,0,6,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1980/3/3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,4,2,1,0,0,0,0,0,0,0,0,2,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980/3/4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,58,1,1,0,0,0,0,0,0,1,0,0,0,2,21,0,0,10,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1980/3/5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,30,0,1,0,0,0,0,0,0,1,0,0,0,0,7,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1980/3/6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,40,0,0,0,0,0,0,0,1,0,0,0,0,1,10,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
1980/3/7,2,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,42,0,9,0,1,0,0,0,1,0,0,0,0,0,5,0,1,11,2,1,0,0,0,0,0,1,0,0,0,3,3,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,0,0,0,0,0,1,1,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
1980/3/8,2,0,0,2,0,0,0,0,0,2,0,0,0,1,0,1,33,0,1,0,0,0,0,0,2,0,0,0,0,0,7,0,0,11,8,0,1,0,0,0,0,0,0,2,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980/3/10,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,3,33,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,5,0,0,0,0,0,1,0,0,2,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1980/3/11,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,50,1,2,0,0,0,0,0,1,0,0,0,0,0,8,0,0,5,0,0,0,0,0,1,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
